date,time,stock,loaded_unloaded,warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m
2025-05-10,09:00,896,loaded,WH002,Okhla Depot,45,35,10
2025-05-10,13:00,543,unloaded,WH002,Okhla Depot,45,35,10
2025-05-10,17:00,672,loaded,WH002,Okhla Depot,45,35,10
2025-05-10,06:00,1065,unloaded,WH003,Narela Hub,60,50,15
2025-05-10,09:00,1429,loaded,WH003,Narela Hub,60,50,15
2025-05-10,13:00,1230,unloaded,WH003,Narela Hub,60,50,15
2025-05-10,17:00,1413,loaded,WH003,Narela Hub,60,50,15
2025-05-11,06:00,816,unloaded,WH001,Bawana Main,50,40,12
2025-05-11,09:00,1061,loaded,WH001,Bawana Main,50,40,12
2025-05-11,13:00,741,unloaded,WH001,Bawana Main,50,40,12
2025-05-11,17:00,1186,loaded,WH001,Bawana Main,50,40,12
2025-05-11,06:00,580,unloaded,WH002,Okhla Depot,45,35,10
2025-05-11,09:00,845,loaded,WH002,Okhla Depot,45,35,10
2025-05-11,13:00,418,unloaded,WH002,Okhla Depot,45,35,10
2025-05-11,17:00,926,loaded,WH002,Okhla Depot,45,35,10
2025-05-11,06:00,1190,unloaded,WH003,Narela Hub,60,50,15
2025-05-11,09:00,1423,loaded,WH003,Narela Hub,60,50,15
2025-05-11,13:00,1255,unloaded,WH003,Narela Hub,60,50,15
2025-05-11,17:00,1362,loaded,WH003,Narela Hub,60,50,15
2025-05-12,06:00,900,unloaded,WH001,Bawana Main,50,40,12
2025-05-12,09:00,1249,loaded,WH001,Bawana Main,50,40,12
2025-05-12,13:00,920,unloaded,WH001,Bawana Main,50,40,12
2025-05-12,17:00,1275,loaded,WH001,Bawana Main,50,40,12
2025-05-12,06:00,790,unloaded,WH002,Okhla Depot,45,35,10
2025-05-12,09:00,806,loaded,WH002,Okhla Depot,45,35,10
2025-05-12,13:00,702,unloaded,WH002,Okhla Depot,45,35,10
2025-05-12,17:00,980,loaded,WH002,Okhla Depot,45,35,10
2025-05-12,06:00,1306,unloaded,WH003,Narela Hub,60,50,15
2025-05-12,09:00,1501,loaded,WH003,Narela Hub,60,50,15
2025-05-12,13:00,1138,unloaded,WH003,Narela Hub,60,50,15
2025-05-12,17:00,1436,loaded,WH003,Narela Hub,60,50,15
2025-05-13,06:00,951,unloaded,WH001,Bawana Main,50,40,12
2025-05-13,09:00,1136,loaded,WH001,Bawana Main,50,40,12
2025-05-13,13:00,829,unloaded,WH001,Bawana Main,50,40,12
2025-05-13,17:00,1279,loaded,WH001,Bawana Main,50,40,12
2025-05-13,06:00,754,unloaded,WH002,Okhla Depot,45,35,10
2025-05-13,09:00,843,loaded,WH002,Okhla Depot,45,35,10
2025-05-13,13:00,720,unloaded,WH002,Okhla Depot,45,35,10
2025-05-13,17:00,1000,loaded,WH002,Okhla Depot,45,35,10
2025-05-13,06:00,1217,unloaded,WH003,Narela Hub,60,50,15
2025-05-13,09:00,1583,loaded,WH003,Narela Hub,60,50,15
2025-05-13,13:00,1129,unloaded,WH003,Narela Hub,60,50,15
2025-05-13,17:00,1592,loaded,WH003,Narela Hub,60,50,15
2025-05-14,06:00,1019,unloaded,WH001,Bawana Main,50,40,12
2025-05-14,09:00,1298,loaded,WH001,Bawana Main,50,40,12
2025-05-14,13:00,825,unloaded,WH001,Bawana Main,50,40,12
2025-05-14,17:00,1213,loaded,WH001,Bawana Main,50,40,12
2025-05-14,06:00,628,unloaded,WH002,Okhla Depot,45,35,10
2025-05-14,09:00,934,loaded,WH002,Okhla Depot,45,35,10
2025-05-14,13:00,617,unloaded,WH002,Okhla Depot,45,35,10
2025-05-14,17:00,880,loaded,WH002,Okhla Depot,45,35,10
2025-05-14,06:00,1264,unloaded,WH003,Narela Hub,60,50,15
2025-05-14,09:00,1494,loaded,WH003,Narela Hub,60,50,15
2025-05-14,13:00,1238,unloaded,WH003,Narela Hub,60,50,15
2025-05-14,17:00,1445,loaded,WH003,Narela Hub,60,50,15
2025-05-15,06:00,963,unloaded,WH001,Bawana Main,50,40,12
2025-05-15,09:00,1269,loaded,WH001,Bawana Main,50,40,12
2025-05-15,13:00,853,unloaded,WH001,Bawana Main,50,40,12
2025-05-15,17:00,1221,loaded,WH001,Bawana Main,50,40,12
2025-05-15,06:00,672,unloaded,WH002,Okhla Depot,45,35,10
2025-05-15,09:00,924,loaded,WH002,Okhla Depot,45,35,10
2025-05-15,13:00,749,unloaded,WH002,Okhla Depot,45,35,10
2025-05-15,17:00,930,loaded,WH002,Okhla Depot,45,35,10
2025-05-15,06:00,1288,unloaded,WH003,Narela Hub,60,50,15
2025-05-15,09:00,1417,loaded,WH003,Narela Hub,60,50,15
2025-05-15,13:00,1377,unloaded,WH003,Narela Hub,60,50,15
2025-05-15,17:00,1446,loaded,WH003,Narela Hub,60,50,15
2025-05-16,06:00,808,unloaded,WH001,Bawana Main,50,40,12
2025-05-16,09:00,1273,loaded,WH001,Bawana Main,50,40,12
2025-05-16,13:00,1102,unloaded,WH001,Bawana Main,50,40,12
2025-05-16,17:00,1238,loaded,WH001,Bawana Main,50,40,12
2025-05-16,06:00,519,unloaded,WH002,Okhla Depot,45,35,10
2025-05-16,09:00,991,loaded,WH002,Okhla Depot,45,35,10
2025-05-16,13:00,531,unloaded,WH002,Okhla Depot,45,35,10
2025-05-16,17:00,915,loaded,WH002,Okhla Depot,45,35,10
2025-05-16,06:00,1286,unloaded,WH003,Narela Hub,60,50,15
2025-05-16,09:00,1513,loaded,WH003,Narela Hub,60,50,15
2025-05-16,13:00,1234,unloaded,WH003,Narela Hub,60,50,15
2025-05-16,17:00,1440,loaded,WH003,Narela Hub,60,50,15
2025-05-17,06:00,937,unloaded,WH001,Bawana Main,50,40,12
2025-05-17,09:00,1103,loaded,WH001,Bawana Main,50,40,12
2025-05-17,13:00,826,unloaded,WH001,Bawana Main,50,40,12
2025-05-17,17:00,1153,loaded,WH001,Bawana Main,50,40,12
2025-05-17,06:00,527,unloaded,WH002,Okhla Depot,45,35,10
2025-05-17,09:00,751,loaded,WH002,Okhla Depot,45,35,10
2025-05-17,13:00,400,unloaded,WH002,Okhla Depot,45,35,10
2025-05-17,17:00,819,loaded,WH002,Okhla Depot,45,35,10
2025-05-17,06:00,1017,unloaded,WH003,Narela Hub,60,50,15
2025-05-17,09:00,1391,loaded,WH003,Narela Hub,60,50,15
2025-05-17,13:00,1287,unloaded,WH003,Narela Hub,60,50,15
2025-05-17,17:00,1484,loaded,WH003,Narela Hub,60,50,15
2025-05-18,06:00,867,unloaded,WH001,Bawana Main,50,40,12
2025-05-18,09:00,1059,loaded,WH001,Bawana Main,50,40,12
2025-05-18,13:00,837,unloaded,WH001,Bawana Main,50,40,12
2025-05-18,17:00,1131,loaded,WH001,Bawana Main,50,40,12
2025-05-18,06:00,327,unloaded,WH002,Okhla Depot,45,35,10
2025-05-18,09:00,911,loaded,WH002,Okhla Depot,45,35,10
2025-05-18,13:00,555,unloaded,WH002,Okhla Depot,45,35,10
2025-05-18,17:00,822,loaded,WH002,Okhla Depot,45,35,10
2025-05-18,06:00,1137,unloaded,WH003,Narela Hub,60,50,15
2025-05-18,09:00,1478,loaded,WH003,Narela Hub,60,50,15
2025-05-18,13:00,1225,unloaded,WH003,Narela Hub,60,50,15
2025-05-18,17:00,1423,loaded,WH003,Narela Hub,60,50,15
2025-05-19,06:00,894,unloaded,WH001,Bawana Main,50,40,12
2025-05-19,09:00,1286,loaded,WH001,Bawana Main,50,40,12
2025-05-19,13:00,867,unloaded,WH001,Bawana Main,50,40,12
2025-05-19,17:00,1243,loaded,WH001,Bawana Main,50,40,12
2025-05-19,06:00,748,unloaded,WH002,Okhla Depot,45,35,10
2025-05-19,09:00,818,loaded,WH002,Okhla Depot,45,35,10
2025-05-19,13:00,700,unloaded,WH002,Okhla Depot,45,35,10
2025-05-19,17:00,825,loaded,WH002,Okhla Depot,45,35,10
2025-05-19,06:00,1161,unloaded,WH003,Narela Hub,60,50,15
2025-05-19,09:00,1406,loaded,WH003,Narela Hub,60,50,15
2025-05-19,13:00,1339,unloaded,WH003,Narela Hub,60,50,15
2025-05-19,17:00,1572,loaded,WH003,Narela Hub,60,50,15
2025-05-20,06:00,951,unloaded,WH001,Bawana Main,50,40,12
2025-05-20,09:00,1178,loaded,WH001,Bawana Main,50,40,12
2025-05-20,13:00,1076,unloaded,WH001,Bawana Main,50,40,12
2025-05-20,17:00,1137,loaded,WH001,Bawana Main,50,40,12
2025-05-20,06:00,597,unloaded,WH002,Okhla Depot,45,35,10
2025-05-20,09:00,990,loaded,WH002,Okhla Depot,45,35,10
2025-05-20,13:00,671,unloaded,WH002,Okhla Depot,45,35,10
2025-05-20,17:00,939,loaded,WH002,Okhla Depot,45,35,10
2025-05-20,06:00,1293,unloaded,WH003,Narela Hub,60,50,15
2025-05-20,09:00,1484,loaded,WH003,Narela Hub,60,50,15
2025-05-20,13:00,1275,unloaded,WH003,Narela Hub,60,50,15
2025-05-20,17:00,1583,loaded,WH003,Narela Hub,60,50,15
2025-05-21,06:00,999,unloaded,WH001,Bawana Main,50,40,12
2025-05-21,09:00,1295,loaded,WH001,Bawana Main,50,40,12
2025-05-21,13:00,916,unloaded,WH001,Bawana Main,50,40,12
2025-05-21,17:00,1241,loaded,WH001,Bawana Main,50,40,12
2025-05-21,06:00,608,unloaded,WH002,Okhla Depot,45,35,10
2025-05-21,09:00,966,loaded,WH002,Okhla Depot,45,35,10
2025-05-21,13:00,532,unloaded,WH002,Okhla Depot,45,35,10
2025-05-21,17:00,850,loaded,WH002,Okhla Depot,45,35,10
2025-05-21,06:00,1409,unloaded,WH003,Narela Hub,60,50,15
2025-05-21,09:00,1461,loaded,WH003,Narela Hub,60,50,15
2025-05-21,13:00,1260,unloaded,WH003,Narela Hub,60,50,15
2025-05-21,17:00,1495,loaded,WH003,Narela Hub,60,50,15
2025-05-22,06:00,904,unloaded,WH001,Bawana Main,50,40,12
2025-05-22,09:00,1166,loaded,WH001,Bawana Main,50,40,12
2025-05-22,13:00,858,unloaded,WH001,Bawana Main,50,40,12
2025-05-22,17:00,1263,loaded,WH001,Bawana Main,50,40,12
2025-05-22,06:00,644,unloaded,WH002,Okhla Depot,45,35,10
2025-05-22,09:00,806,loaded,WH002,Okhla Depot,45,35,10
2025-05-22,13:00,726,unloaded,WH002,Okhla Depot,45,35,10
2025-05-22,17:00,892,loaded,WH002,Okhla Depot,45,35,10
2025-05-22,06:00,1304,unloaded,WH003,Narela Hub,60,50,15
2025-05-22,09:00,1527,loaded,WH003,Narela Hub,60,50,15
2025-05-22,13:00,1258,unloaded,WH003,Narela Hub,60,50,15
2025-05-22,17:00,1546,loaded,WH003,Narela Hub,60,50,15
2025-05-23,06:00,1025,unloaded,WH001,Bawana Main,50,40,12
2025-05-23,09:00,1115,loaded,WH001,Bawana Main,50,40,12
2025-05-23,13:00,934,unloaded,WH001,Bawana Main,50,40,12
2025-05-23,17:00,1133,loaded,WH001,Bawana Main,50,40,12
2025-05-23,06:00,732,unloaded,WH002,Okhla Depot,45,35,10
2025-05-23,09:00,912,loaded,WH002,Okhla Depot,45,35,10
2025-05-23,13:00,581,unloaded,WH002,Okhla Depot,45,35,10
2025-05-23,17:00,873,loaded,WH002,Okhla Depot,45,35,10
2025-05-23,06:00,1238,unloaded,WH003,Narela Hub,60,50,15
2025-05-23,09:00,1556,loaded,WH003,Narela Hub,60,50,15
2025-05-23,13:00,1254,unloaded,WH003,Narela Hub,60,50,15
2025-05-23,17:00,1508,loaded,WH003,Narela Hub,60,50,15
2025-05-24,06:00,885,unloaded,WH001,Bawana Main,50,40,12
2025-05-24,09:00,1094,loaded,WH001,Bawana Main,50,40,12
2025-05-24,13:00,805,unloaded,WH001,Bawana Main,50,40,12
2025-05-24,17:00,1128,loaded,WH001,Bawana Main,50,40,12
2025-05-24,06:00,477,unloaded,WH002,Okhla Depot,45,35,10
2025-05-24,09:00,801,loaded,WH002,Okhla Depot,45,35,10
2025-05-24,13:00,489,unloaded,WH002,Okhla Depot,45,35,10
2025-05-24,17:00,821,loaded,WH002,Okhla Depot,45,35,10
2025-05-24,06:00,1122,unloaded,WH003,Narela Hub,60,50,15
2025-05-24,09:00,1393,loaded,WH003,Narela Hub,60,50,15
2025-05-24,13:00,1194,unloaded,WH003,Narela Hub,60,50,15
2025-05-24,17:00,1407,loaded,WH003,Narela Hub,60,50,15
2025-05-25,06:00,982,unloaded,WH001,Bawana Main,50,40,12
2025-05-25,09:00,1026,loaded,WH001,Bawana Main,50,40,12
2025-05-25,13:00,836,unloaded,WH001,Bawana Main,50,40,12
2025-05-25,17:00,1023,loaded,WH001,Bawana Main,50,40,12
2025-05-25,06:00,594,unloaded,WH002,Okhla Depot,45,35,10
2025-05-25,09:00,706,loaded,WH002,Okhla Depot,45,35,10
2025-05-25,13:00,753,unloaded,WH002,Okhla Depot,45,35,10
2025-05-25,17:00,778,loaded,WH002,Okhla Depot,45,35,10
2025-05-25,06:00,1225,unloaded,WH003,Narela Hub,60,50,15
2025-05-25,09:00,1342,loaded,WH003,Narela Hub,60,50,15
2025-05-25,13:00,1303,unloaded,WH003,Narela Hub,60,50,15
2025-05-25,17:00,1265,loaded,WH003,Narela Hub,60,50,15
2025-05-26,06:00,1125,unloaded,WH001,Bawana Main,50,40,12
2025-05-26,09:00,1250,loaded,WH001,Bawana Main,50,40,12
2025-05-26,13:00,865,unloaded,WH001,Bawana Main,50,40,12
2025-05-26,17:00,1266,loaded,WH001,Bawana Main,50,40,12
2025-05-26,06:00,707,unloaded,WH002,Okhla Depot,45,35,10
2025-05-26,09:00,995,loaded,WH002,Okhla Depot,45,35,10
2025-05-26,13:00,796,unloaded,WH002,Okhla Depot,45,35,10
2025-05-26,17:00,869,loaded,WH002,Okhla Depot,45,35,10
2025-05-26,06:00,1099,unloaded,WH003,Narela Hub,60,50,15
2025-05-26,09:00,1438,loaded,WH003,Narela Hub,60,50,15
2025-05-26,13:00,1149,unloaded,WH003,Narela Hub,60,50,15
2025-05-26,17:00,1471,loaded,WH003,Narela Hub,60,50,15
2025-05-27,06:00,902,unloaded,WH001,Bawana Main,50,40,12
2025-05-27,09:00,1116,loaded,WH001,Bawana Main,50,40,12
2025-05-27,13:00,1090,unloaded,WH001,Bawana Main,50,40,12
2025-05-27,17:00,1277,loaded,WH001,Bawana Main,50,40,12
2025-05-27,06:00,666,unloaded,WH002,Okhla Depot,45,35,10
2025-05-27,09:00,938,loaded,WH002,Okhla Depot,45,35,10
2025-05-27,13:00,704,unloaded,WH002,Okhla Depot,45,35,10
2025-05-27,17:00,982,loaded,WH002,Okhla Depot,45,35,10
2025-05-27,06:00,1106,unloaded,WH003,Narela Hub,60,50,15
2025-05-27,09:00,1566,loaded,WH003,Narela Hub,60,50,15
2025-05-27,13:00,1263,unloaded,WH003,Narela Hub,60,50,15
2025-05-27,17:00,1501,loaded,WH003,Narela Hub,60,50,15
2025-05-28,06:00,971,unloaded,WH001,Bawana Main,50,40,12
2025-05-28,09:00,1190,loaded,WH001,Bawana Main,50,40,12
2025-05-28,13:00,926,unloaded,WH001,Bawana Main,50,40,12
2025-05-28,17:00,1238,loaded,WH001,Bawana Main,50,40,12
2025-05-28,06:00,625,unloaded,WH002,Okhla Depot,45,35,10
2025-05-28,09:00,896,loaded,WH002,Okhla Depot,45,35,10
2025-05-28,13:00,734,unloaded,WH002,Okhla Depot,45,35,10
2025-05-28,17:00,828,loaded,WH002,Okhla Depot,45,35,10
2025-05-28,06:00,1212,unloaded,WH003,Narela Hub,60,50,15
2025-05-28,09:00,1536,loaded,WH003,Narela Hub,60,50,15
2025-05-28,13:00,1247,unloaded,WH003,Narela Hub,60,50,15
2025-05-28,17:00,1490,loaded,WH003,Narela Hub,60,50,15
2025-05-29,06:00,942,unloaded,WH001,Bawana Main,50,40,12
2025-05-29,09:00,1273,loaded,WH001,Bawana Main,50,40,12
2025-05-29,13:00,995,unloaded,WH001,Bawana Main,50,40,12
2025-05-29,17:00,1168,loaded,WH001,Bawana Main,50,40,12
2025-05-29,06:00,673,unloaded,WH002,Okhla Depot,45,35,10
2025-05-29,09:00,999,loaded,WH002,Okhla Depot,45,35,10
2025-05-29,13:00,823,unloaded,WH002,Okhla Depot,45,35,10
2025-05-29,17:00,871,loaded,WH002,Okhla Depot,45,35,10
2025-05-29,06:00,1346,unloaded,WH003,Narela Hub,60,50,15
2025-05-29,09:00,1560,loaded,WH003,Narela Hub,60,50,15
2025-05-29,13:00,1111,unloaded,WH003,Narela Hub,60,50,15
2025-05-29,17:00,1493,loaded,WH003,Narela Hub,60,50,15
2025-05-30,06:00,919,unloaded,WH001,Bawana Main,50,40,12
2025-05-30,09:00,1268,loaded,WH001,Bawana Main,50,40,12
2025-05-30,13:00,930,unloaded,WH001,Bawana Main,50,40,12
2025-05-30,17:00,1224,loaded,WH001,Bawana Main,50,40,12
2025-05-30,06:00,722,unloaded,WH002,Okhla Depot,45,35,10
2025-05-30,09:00,921,loaded,WH002,Okhla Depot,45,35,10
2025-05-30,13:00,534,unloaded,WH002,Okhla Depot,45,35,10
2025-05-30,17:00,853,loaded,WH002,Okhla Depot,45,35,10
2025-05-30,06:00,1169,unloaded,WH003,Narela Hub,60,50,15
2025-05-30,09:00,1595,loaded,WH003,Narela Hub,60,50,15
2025-05-30,13:00,1242,unloaded,WH003,Narela Hub,60,50,15
2025-05-30,17:00,1594,loaded,WH003,Narela Hub,60,50,15
2025-05-31,06:00,912,unloaded,WH001,Bawana Main,50,40,12
2025-05-31,09:00,1044,loaded,WH001,Bawana Main,50,40,12
2025-05-31,13:00,847,unloaded,WH001,Bawana Main,50,40,12
2025-05-31,17:00,992,loaded,WH001,Bawana Main,50,40,12
2025-05-31,06:00,692,unloaded,WH002,Okhla Depot,45,35,10
2025-05-31,09:00,757,loaded,WH002,Okhla Depot,45,35,10
2025-05-31,13:00,650,unloaded,WH002,Okhla Depot,45,35,10
2025-05-31,17:00,700,loaded,WH002,Okhla Depot,45,35,10
2025-05-31,06:00,1138,unloaded,WH003,Narela Hub,60,50,15
2025-05-31,09:00,1327,loaded,WH003,Narela Hub,60,50,15
2025-05-31,13:00,1326,unloaded,WH003,Narela Hub,60,50,15
2025-05-31,17:00,1267,loaded,WH003,Narela Hub,60,50,15
2025-06-01,06:00,870,unloaded,WH001,Bawana Main,50,40,12
2025-06-01,09:00,1009,loaded,WH001,Bawana Main,50,40,12
2025-06-01,13:00,742,unloaded,WH001,Bawana Main,50,40,12
2025-06-01,17:00,1117,loaded,WH001,Bawana Main,50,40,12
2025-06-01,06:00,454,unloaded,WH002,Okhla Depot,45,35,10
2025-06-01,09:00,766,loaded,WH002,Okhla Depot,45,35,10
2025-06-01,13:00,481,unloaded,WH002,Okhla Depot,45,35,10
2025-06-01,17:00,716,loaded,WH002,Okhla Depot,45,35,10
2025-06-01,06:00,1173,unloaded,WH003,Narela Hub,60,50,15
2025-06-01,09:00,1346,loaded,WH003,Narela Hub,60,50,15
2025-06-01,13:00,1067,unloaded,WH003,Narela Hub,60,50,15
2025-06-01,17:00,1422,loaded,WH003,Narela Hub,60,50,15
2025-06-02,06:00,820,unloaded,WH001,Bawana Main,50,40,12
2025-06-02,09:00,1283,loaded,WH001,Bawana Main,50,40,12
2025-06-02,13:00,960,unloaded,WH001,Bawana Main,50,40,12
2025-06-02,17:00,1165,loaded,WH001,Bawana Main,50,40,12
2025-06-02,06:00,680,unloaded,WH002,Okhla Depot,45,35,10
2025-06-02,09:00,885,loaded,WH002,Okhla Depot,45,35,10
2025-06-02,13:00,542,unloaded,WH002,Okhla Depot,45,35,10
2025-06-02,17:00,920,loaded,WH002,Okhla Depot,45,35,10
2025-06-02,06:00,1380,unloaded,WH003,Narela Hub,60,50,15
2025-06-02,09:00,1430,loaded,WH003,Narela Hub,60,50,15
2025-06-02,13:00,1353,unloaded,WH003,Narela Hub,60,50,15
2025-06-02,17:00,1497,loaded,WH003,Narela Hub,60,50,15
2025-06-03,06:00,841,unloaded,WH001,Bawana Main,50,40,12
2025-06-03,09:00,1265,loaded,WH001,Bawana Main,50,40,12
2025-06-03,13:00,992,unloaded,WH001,Bawana Main,50,40,12
2025-06-03,17:00,1114,loaded,WH001,Bawana Main,50,40,12
2025-06-03,06:00,633,unloaded,WH002,Okhla Depot,45,35,10
2025-06-03,09:00,998,loaded,WH002,Okhla Depot,45,35,10
2025-06-03,13:00,596,unloaded,WH002,Okhla Depot,45,35,10
2025-06-03,17:00,823,loaded,WH002,Okhla Depot,45,35,10
2025-06-03,06:00,1266,unloaded,WH003,Narela Hub,60,50,15
2025-06-03,09:00,1409,loaded,WH003,Narela Hub,60,50,15
2025-06-03,13:00,1348,unloaded,WH003,Narela Hub,60,50,15
2025-06-03,17:00,1486,loaded,WH003,Narela Hub,60,50,15
2025-06-04,06:00,1058,unloaded,WH001,Bawana Main,50,40,12
2025-06-04,09:00,1230,loaded,WH001,Bawana Main,50,40,12
2025-06-04,13:00,847,unloaded,WH001,Bawana Main,50,40,12
2025-06-04,17:00,1194,loaded,WH001,Bawana Main,50,40,12
2025-06-04,06:00,662,unloaded,WH002,Okhla Depot,45,35,10
2025-06-04,09:00,906,loaded,WH002,Okhla Depot,45,35,10
2025-06-04,13:00,533,unloaded,WH002,Okhla Depot,45,35,10
2025-06-04,17:00,926,loaded,WH002,Okhla Depot,45,35,10
2025-06-04,06:00,1344,unloaded,WH003,Narela Hub,60,50,15
2025-06-04,09:00,1475,loaded,WH003,Narela Hub,60,50,15
2025-06-04,13:00,1207,unloaded,WH003,Narela Hub,60,50,15
2025-06-04,17:00,1554,loaded,WH003,Narela Hub,60,50,15
2025-06-05,06:00,979,unloaded,WH001,Bawana Main,50,40,12
2025-06-05,09:00,1117,loaded,WH001,Bawana Main,50,40,12
2025-06-05,13:00,933,unloaded,WH001,Bawana Main,50,40,12
2025-06-05,17:00,1134,loaded,WH001,Bawana Main,50,40,12
2025-06-05,06:00,620,unloaded,WH002,Okhla Depot,45,35,10
2025-06-05,09:00,987,loaded,WH002,Okhla Depot,45,35,10
2025-06-05,13:00,802,unloaded,WH002,Okhla Depot,45,35,10
2025-06-05,17:00,939,loaded,WH002,Okhla Depot,45,35,10
2025-06-05,06:00,1296,unloaded,WH003,Narela Hub,60,50,15
2025-06-05,09:00,1600,loaded,WH003,Narela Hub,60,50,15
2025-06-05,13:00,1315,unloaded,WH003,Narela Hub,60,50,15
2025-06-05,17:00,1592,loaded,WH003,Narela Hub,60,50,15
2025-06-06,06:00,996,unloaded,WH001,Bawana Main,50,40,12
2025-06-06,09:00,1238,loaded,WH001,Bawana Main,50,40,12
2025-06-06,13:00,950,unloaded,WH001,Bawana Main,50,40,12
2025-06-06,17:00,1169,loaded,WH001,Bawana Main,50,40,12
2025-06-06,06:00,779,unloaded,WH002,Okhla Depot,45,35,10
2025-06-06,09:00,951,loaded,WH002,Okhla Depot,45,35,10
2025-06-06,13:00,700,unloaded,WH002,Okhla Depot,45,35,10
2025-06-06,17:00,856,loaded,WH002,Okhla Depot,45,35,10
2025-06-06,06:00,1132,unloaded,WH003,Narela Hub,60,50,15
2025-06-06,09:00,1467,loaded,WH003,Narela Hub,60,50,15
2025-06-06,13:00,1329,unloaded,WH003,Narela Hub,60,50,15
2025-06-06,17:00,1539,loaded,WH003,Narela Hub,60,50,15
2025-06-07,06:00,829,unloaded,WH001,Bawana Main,50,40,12
2025-06-07,09:00,1121,loaded,WH001,Bawana Main,50,40,12
2025-06-07,13:00,814,unloaded,WH001,Bawana Main,50,40,12
2025-06-07,17:00,1103,loaded,WH001,Bawana Main,50,40,12
2025-06-07,06:00,602,unloaded,WH002,Okhla Depot,45,35,10
2025-06-07,09:00,699,loaded,WH002,Okhla Depot,45,35,10
2025-06-07,13:00,523,unloaded,WH002,Okhla Depot,45,35,10
2025-06-07,17:00,701,loaded,WH002,Okhla Depot,45,35,10
2025-06-07,06:00,1208,unloaded,WH003,Narela Hub,60,50,15
2025-06-07,09:00,1307,loaded,WH003,Narela Hub,60,50,15
2025-06-07,13:00,1221,unloaded,WH003,Narela Hub,60,50,15
2025-06-07,17:00,1433,loaded,WH003,Narela Hub,60,50,15
2025-06-08,06:00,844,unloaded,WH001,Bawana Main,50,40,12
2025-06-08,09:00,1118,loaded,WH001,Bawana Main,50,40,12
2025-06-08,13:00,791,unloaded,WH001,Bawana Main,50,40,12
2025-06-08,17:00,1033,loaded,WH001,Bawana Main,50,40,12
2025-06-08,06:00,629,unloaded,WH002,Okhla Depot,45,35,10
2025-06-08,09:00,792,loaded,WH002,Okhla Depot,45,35,10
2025-06-08,13:00,551,unloaded,WH002,Okhla Depot,45,35,10
2025-06-08,17:00,894,loaded,WH002,Okhla Depot,45,35,10
2025-06-08,06:00,1218,unloaded,WH003,Narela Hub,60,50,15
2025-06-08,09:00,1461,loaded,WH003,Narela Hub,60,50,15
2025-06-08,13:00,1252,unloaded,WH003,Narela Hub,60,50,15
2025-06-08,17:00,1333,loaded,WH003,Narela Hub,60,50,15
2025-06-09,06:00,966,unloaded,WH001,Bawana Main,50,40,12
2025-06-09,09:00,1294,loaded,WH001,Bawana Main,50,40,12
2025-06-09,13:00,847,unloaded,WH001,Bawana Main,50,40,12
2025-06-09,17:00,1225,loaded,WH001,Bawana Main,50,40,12
2025-06-09,06:00,641,unloaded,WH002,Okhla Depot,45,35,10
2025-06-09,09:00,992,loaded,WH002,Okhla Depot,45,35,10
2025-06-09,13:00,656,unloaded,WH002,Okhla Depot,45,35,10
2025-06-09,17:00,813,loaded,WH002,Okhla Depot,45,35,10
2025-06-09,06:00,1291,unloaded,WH003,Narela Hub,60,50,15
2025-06-09,09:00,1475,loaded,WH003,Narela Hub,60,50,15
2025-06-09,13:00,1310,unloaded,WH003,Narela Hub,60,50,15
2025-06-09,17:00,1434,loaded,WH003,Narela Hub,60,50,15
2025-06-10,06:00,946,unloaded,WH001,Bawana Main,50,40,12
2025-06-10,09:00,1208,loaded,WH001,Bawana Main,50,40,12
2025-06-10,13:00,879,unloaded,WH001,Bawana Main,50,40,12
2025-06-10,17:00,1139,loaded,WH001,Bawana Main,50,40,12
2025-06-10,06:00,595,unloaded,WH002,Okhla Depot,45,35,10
2025-06-10,09:00,948,loaded,WH002,Okhla Depot,45,35,10
2025-06-10,13:00,586,unloaded,WH002,Okhla Depot,45,35,10
2025-06-10,17:00,835,loaded,WH002,Okhla Depot,45,35,10
2025-06-10,06:00,1126,unloaded,WH003,Narela Hub,60,50,15
2025-06-10,09:00,1512,loaded,WH003,Narela Hub,60,50,15
2025-06-10,13:00,1312,unloaded,WH003,Narela Hub,60,50,15
2025-06-10,17:00,1465,loaded,WH003,Narela Hub,60,50,15
2025-06-11,06:00,1030,unloaded,WH001,Bawana Main,50,40,12
2025-06-11,09:00,1175,loaded,WH001,Bawana Main,50,40,12
2025-06-11,13:00,980,unloaded,WH001,Bawana Main,50,40,12
2025-06-11,17:00,1230,loaded,WH001,Bawana Main,50,40,12
2025-06-11,06:00,579,unloaded,WH002,Okhla Depot,45,35,10
2025-06-11,09:00,918,loaded,WH002,Okhla Depot,45,35,10
2025-06-11,13:00,595,unloaded,WH002,Okhla Depot,45,35,10
2025-06-11,17:00,814,loaded,WH002,Okhla Depot,45,35,10
2025-06-11,06:00,1189,unloaded,WH003,Narela Hub,60,50,15
2025-06-11,09:00,1574,loaded,WH003,Narela Hub,60,50,15
2025-06-11,13:00,1254,unloaded,WH003,Narela Hub,60,50,15
2025-06-11,17:00,1436,loaded,WH003,Narela Hub,60,50,15
2025-06-12,06:00,827,unloaded,WH001,Bawana Main,50,40,12
2025-06-12,09:00,1163,loaded,WH001,Bawana Main,50,40,12
2025-06-12,13:00,1038,unloaded,WH001,Bawana Main,50,40,12
